Region,State,Site Name                                                                ,Site ID,EPA ID,Address,City,Zip,County,FF Ind,NAI,Latitude,Longitude,NPL Status
‭09‬,CA,"VALLEY WOOD PRESERVING, INC.",‭0901490‬,CAD063020143,2237 S GOLDEN STATE BLVD ,TURLOCK,95380,STANISLAUS,N,N,37.4727,-120.8239,03/31/89
‭09‬,CA,"WASTE DISPOSAL, INC.",‭0902140‬,CAD980884357,12731 E LOS NIETOS RD ,SANTA FE SPRINGS,90670,LOS ANGELES,N,N,33.95,-118.055,07/22/87
‭09‬,CA,WATKINS-JOHNSON CO. (STEWART DIVISION PLANT),‭0902226‬,CAD980893234,440 KINGS VILLAGE RD ,SCOTTS VALLEY,95066,SANTA CRUZ,N,N,37.051111,-122.029028,08/30/90
‭09‬,CA,WESTINGHOUSE ELECTRIC CORP. (SUNNYVALE PLANT),‭0900956‬,CAD001864081,401 HENDY AVENUE ,SUNNYVALE,95117,SANTA CLARA,N,N,37.3787,-122.0225,06/10/86
‭09‬,GU,ANDERSEN AIR FORCE BASE,‭0902825‬,GU6571999519,PERIMETER RD ,YIGO,96929,GUAM,Y,N,13.572916,144.897361,10/14/92
‭09‬,GU,ORDOT LANDFILL,‭0902814‬,GUD980637649,SAN CARLOS STREET ORDOT ,AGANA,96910,GUAM,N,N,13.439169,144.7474,09/08/83
‭09‬,HI,DEL MONTE CORP. (OAHU PLANTATION),‭0902876‬,HID980637631,94-1000 KUNIA RD ,KUNIA,96759,HONOLULU,N,N,21.458333,-158.066667,12/16/94
‭09‬,HI,NAVAL COMPUTER AND TELECOMMUNICATIONS AREA MASTER STATION EASTERN PACIFIC,‭0902904‬,HI0170090054,500 CENTER STREET ,WAHIAWA,96786,HONOLULU,Y,N,21.519027,-158.005138,05/31/94
‭09‬,HI,PEARL HARBOR NAVAL COMPLEX,‭0904481‬,HI4170090076,US NAVAL COMMAND ,PEARL HARBOR,96860,HONOLULU,Y,N,21.388889,-157.983333,10/14/92
‭09‬,NV,CARSON RIVER MERCURY SITE,‭0903020‬,NVD980813646,"River from Mexican Dam to terminal wetlands Gold, SixMile Canyons and Washoe Lake",DAYTON,89401,LYON,N,Y,39.23195,-119.5892,08/30/90
‭10‬,AK,ADAK NAVAL AIR STATION,‭1000128‬,AK4170024323,ADAK IS ,ADAK,99546,,Y,N,51.8775,-176.6525,05/31/94
‭10‬,AK,EIELSON AIR FORCE BASE,‭1000110‬,AK1570028646,HIGHWAY 2 - 16 MI SE OF FAIRBANKS ,FAIRBANKS,99702,FAIRBANKS NORTH STAR,Y,N,64.67145,-147.0492,11/21/89
‭10‬,AK,ELMENDORF AIR FORCE BASE,‭1000155‬,AK8570028649,N BOUNDRY OF CITY LIMITS ,ANCHORAGE,99506,,Y,N,61.254169,-149.7917,08/30/90
‭10‬,AK,FORT RICHARDSON (USARMY),‭1001455‬,AK6214522157,Postal Address is unavailable for the Site ,ANCHORAGE,99505,,Y,N,61.258333,-149.7,05/31/94
‭10‬,AK,FORT WAINWRIGHT,‭1001146‬,AK6210022426,"RICHARDSON HWY, SE OF CY ",FORT WAINWRIGHT,99703,,Y,N,64.823,-147.6106,08/30/90
‭10‬,AK,SALT CHUCK MINE,‭1001984‬,AK0001897602,"4 MI SW CY,  T72S R84E S17, COPPER RIVER MERIDIAN, 3.5 AIR MI N OF KARTA BAY",THORNE BAY,99919,,N,Y,55.626442,-132.558853,03/04/10
‭10‬,ID,BUNKER HILL MINING & METALLURGICAL COMPLEX,‭1000195‬,IDD048340921,SILVER VLY                                         ,SMELTERVILLE,83837,SHOSHONE,N,Y,47.543061,-116.1617,09/08/83
‭10‬,ID,EASTERN MICHAUD FLATS CONTAMINATION,‭1001308‬,IDD984666610,"HWY 30, 3 MI W OF CITY ",POCATELLO,83201,,N,Y,42.901111,-112.5225,08/30/90
‭10‬,ID,IDAHO NATIONAL ENGINEERING LABORATORY (USDOE),‭1000305‬,ID4890008952,AEC TESTING RESERVATION US HWY 20/26 40 MI W OF IDAHO FALLS,IDAHO FALLS,83401,,Y,Y,43.529389,-112.9435,11/21/89
‭10‬,ID,KERR-MCGEE CHEMICAL CORP. (SODA SPRINGS PLANT),‭1000190‬,IDD041310707,"HIGHWAY 34, 3 MILES N OF CY ",SODA SPRINGS,83276,CARIBOU,N,N,42.687219,-111.5736,10/04/89
‭10‬,ID,MONSANTO CHEMICAL CO. (SODA SPRINGS PLANT),‭1000213‬,IDD081830994,"HWY 34, 2 MI N OF CY ",SODA SPRINGS,83276,CARIBOU,N,N,42.687031,-111.5878,08/30/90
‭10‬,ID,MOUNTAIN HOME AIR FORCE BASE,‭1000302‬,ID3572124557,"HWY 67, 10 MI W OF CY ",MOUNTAIN HOME,83648,ELMORE,Y,N,43.04805,-115.8647,08/30/90
‭10‬,OR,BLACK BUTTE MINE,‭1001865‬,OR0000515759,LONDON ROAD ,COTTAGE GROVE,97424,LANE,N,Y,43.579516,-123.066808,03/04/10
‭10‬,OR,BRADFORD ISLAND,‭1002228‬,ORSFN1002228,Star Route ,CASCADE LOCKS,97014,MULTNOMAH,Y,Y,45.642344,-121.935778,03/16/22
‭10‬,OR,FORMOSA MINE,‭1002616‬,ORN001002616,"T31 S R6W SEC23, WILLAMETTE MERIDIAN ",RIDDLE,97442,DOUGLAS,N,Y,42.854472,-123.382611,09/19/07
‭10‬,OR,FREMONT NATIONAL FOREST/WHITE KING AND LUCKY LASS URANIUM MINES (USDA),‭1001508‬,OR7122307658,524 N G STREET ,LAKEVIEW,97630,LAKE,Y,N,42.336111,-120.541667,04/25/95
‭10‬,OR,MCCORMICK & BAXTER CREOSOTING CO. (PORTLAND PLANT),‭1000339‬,ORD009020603,6900 N EDGEWATER ROAD ,PORTLAND,97203,MULTNOMAH,N,Y,45.579443,-122.73944,05/31/94
‭10‬,OR,NORTH RIDGE ESTATES,‭1002476‬,ORN001002476,OLD FORT ROAD AND NORTH RIDGE DRIVE ,KLAMATH FALLS,97601,KLAMATH,N,Y,42.2648,-121.7465,09/16/11
‭10‬,OR,NORTHWEST PIPE & CASING/HALL PROCESS COMPANY,‭1000527‬,ORD980988307,SE MATHER RD AT SE INDUSTRIAL ,CLACKAMAS,97015,CLACKAMAS,N,N,45.416333,-122.563889,10/14/92
‭10‬,OR,PORTLAND HARBOR,‭1002155‬,ORSFN1002155,BETWEEN RM 1.9 AND 11.8 IN PORTLAND  ,PORTLAND,97231,MULTNOMAH,N,Y,45.615278,-122.793056,12/01/00
‭10‬,OR,REYNOLDS METALS COMPANY,‭1000383‬,ORD009412677,SUNDIAL ROAD ,TROUTDALE,97060,MULTNOMAH,N,N,45.5569,-122.399161,12/16/94
‭10‬,OR,TAYLOR LUMBER AND TREATING,‭1000361‬,ORD009042532,22125 SOUTHWEST ROCK CREEK ROAD ,SHERIDAN,97378,YAMHILL,N,Y,45.097222,-123.426944,06/14/01
‭10‬,OR,TELEDYNE WAH CHANG,‭1000421‬,ORD050955848,1600 OLD SALEM RD NE ,ALBANY,97321,LINN,N,N,44.66,-123.0633,09/08/83
‭10‬,OR,UMATILLA ARMY DEPOT (LAGOONS),‭1000546‬,OR6213820917,I-84 & EXIT 178 ,HERMISTON,97844,MORROW,Y,N,45.836111,-119.45,07/22/87
‭10‬,OR,UNION PACIFIC RAILROAD CO. TIE-TREATING PLANT,‭1000370‬,ORD009049412,TIE PLANT RD-IN CITY LIMITS ,THE DALLES,97058,WASCO,N,N,45.5986,-121.1651,08/30/90
‭10‬,OR,"UNITED CHROME PRODUCTS, INC.",‭1000362‬,ORD009043001,2000 AIRPORT RD ,CORVALLIS,97330,BENTON,N,N,44.5042,-123.2861,09/21/84
‭10‬,WA,AMERICAN LAKE GARDENS/MCCHORD AFB,‭1000995‬,WAD980833065,555 BARNES BLVD. MCCHORD AIR FORCE BASE,TACOMA,98438,PIERCE,Y,Y,47.125,-122.5267,09/21/84
‭10‬,WA,BANGOR NAVAL SUBMARINE BASE,‭1001121‬,WA5170027291,"CLEAR CREEK ROAD, BLDG. 110 ",SILVERDALE,98315,KITSAP,Y,Y,47.699,-122.7131,08/30/90
‭10‬,WA,BANGOR ORDNANCE DISPOSAL (USNAVY),‭1001206‬,WA7170027265,"CLEAR CREEK ROAD,BLDG 1100 ",BREMERTON,98315,KITSAP,Y,Y,47.764719,-122.7008,07/22/87
‭10‬,WA,BOOMSNUB/AIRCO,‭1000670‬,WAD009624453,7608 NORTHEAST 47TH AVENUE ,VANCOUVER,98661,CLARK,N,N,45.677222,-122.621667,04/25/95
‭10‬,WA,BREMERTON GASWORKS,‭1002907‬,WAN001002907,1725 PENNSYLVANIA AVENUE ,BREMERTON,98337,KITSAP,N,Y,47.578544,-122.642136,05/10/12
‭10‬,WA,CENTRALIA MUNICIPAL LANDFILL,‭1001030‬,WAD980836662,1313 S TOWER ,CENTRALIA,98531,LEWIS,N,Y,46.696669,-122.9633,08/30/90
‭10‬,WA,COLBERT LANDFILL,‭1000845‬,WAD980514541,ELK-CHATTEROY RD ,SPOKANE,99005,SPOKANE,N,N,47.861669,-117.3483,09/08/83
‭10‬,WA,"COMMENCEMENT BAY, NEAR SHORE/TIDE FLATS",‭1000981‬,WAD980726368,ADJ TO RUSTON WAY & TIDEFLATS IND. AREA ,TACOMA,98421,PIERCE,N,Y,47.266667,-122.416667,09/08/83
‭10‬,WA,"COMMENCEMENT BAY, SOUTH TACOMA CHANNEL",‭1000979‬,WAD980726301,SOUTH TACOMA CHANNEL OF COMMEN ,TACOMA,98402,PIERCE,N,Y,47.229439,-122.4714,09/08/83
‭10‬,WA,FAIRCHILD AIR FORCE BASE (4 WASTE AREAS),‭1001139‬,WA9571924647,US HIGHWAY 2 W OF SPOKANE ,SPOKANE,99011,SPOKANE,Y,Y,47.628331,-117.6462,03/13/89
‭10‬,WA,FMC CORP. (YAKIMA),‭1000559‬,WAD000643577,4 W WASHINGTON AV ,YAKIMA,98903,YAKIMA,N,N,46.566669,-120.4933,09/08/83
‭10‬,WA,FORT LEWIS LOGISTICS CENTER,‭1001131‬,WA7210090067,"T19N R2E SECS 21,22,26,27 11 MILES E OF OLYMPIA",TILLICUM,98433,PIERCE,Y,Y,47.1142,-122.5365,11/21/89
‭10‬,WA,GENERAL ELECTRIC CO. (SPOKANE APPARATUS SERVICE SHOP),‭1000579‬,WAD001865450,E 4323 MISSION AV ,SPOKANE,99211,SPOKANE,N,Y,47.6729,-117.3441,10/04/89
‭10‬,WA,GRAIN HANDLING FACILITY AT FREEMAN,‭1003081‬,WAN001003081,SOUTH 14603 HIGHWAY 27 ,FREEMAN,99030,SPOKANE,N,Y,47.519528,-117.194297,09/30/15
‭10‬,WA,GREENACRES LANDFILL,‭1000850‬,WAD980514608,LIBERTY LK ,SPOKANE COUNTY,99019,SPOKANE,N,N,47.6627,-117.1169,09/21/84
‭10‬,WA,HAMILTON/LABREE ROADS GW CONTAMINATION,‭1002174‬,WASFN1002174,HAMILTON & LABREE ROADS ,CHEHALIS,98532,LEWIS,N,Y,46.623472,-122.933056,07/27/00
‭10‬,WA,HANFORD 100-AREA (USDOE),‭1001114‬,WA3890090076,100 AREA ,BENTON COUNTY,99352,BENTON,Y,Y,46.7011,-119.4829,10/04/89
‭10‬,WA,HANFORD 200-AREA (USDOE),‭1001105‬,WA1890090078,200 AREA ,BENTON COUNTY,99352,BENTON,Y,Y,46.563331,-119.6049,10/04/89
‭10‬,WA,HANFORD 300-AREA (USDOE),‭1001111‬,WA2890090077,300 AREA ,BENTON COUNTY,99352,BENTON,Y,Y,46.3703,-119.2752,10/04/89
‭10‬,WA,HARBOR ISLAND (LEAD),‭1000949‬,WAD980722839,MOUTH OF DUWAMISH RIVER ,SEATTLE,98134,KING,N,Y,47.5794,-122.3522,09/08/83
‭10‬,WA,HIDDEN VALLEY LANDFILL (THUN FIELD),‭1000824‬,WAD980511539,THUN FLD 17975 MERIDIAN S ,PIERCE COUNTY,98374,PIERCE,N,Y,47.095,-122.2878,03/31/89
‭10‬,WA,JACKSON PARK HOUSING COMPLEX (USNAVY),‭1001113‬,WA3170090044,Postal Address is unavailable for the Site ,KITSAP COUNTY,98312,KITSAP,Y,Y,47.58861,-122.695972,05/31/94
‭10‬,WA,KAISER ALUMINUM (MEAD WORKS),‭1000551‬,WAD000065508,HAWTHORNE RD-1.2 M FROM DIV.RD ,MEAD,99207,SPOKANE,N,N,47.755,-117.3767,09/08/83
‭10‬,WA,LAKEWOOD,‭1000736‬,WAD050075662,"E. OF NEW YORK AVE, S. OF PACIFIC HWY S. ",LAKEWOOD,98438,PIERCE,N,N,47.14341,-122.51295,09/08/83
‭10‬,WA,LOCKHEED WEST SEATTLE,‭1002655‬,WAN001002655,3443 W. MARGINAL WAY SHIPPING FACILITY AT TERMINAL 5,SEATTLE,98106,KING,N,Y,47.583889,-122.3625,03/07/07
‭10‬,WA,LOWER DUWAMISH WATERWAY,‭1002020‬,WA0002329803,RK 2.5 TO RK 10.8 ,SEATTLE,98168,KING,N,Y,47.510081,-122.29285,09/13/01
‭10‬,WA,MAKAH RESERVATION WARMHOUSE BEACH DUMP,‭1002857‬,WAN001002857,UNNAMED ROAD LEADING TO KOITLAH POINT ,NEAH BAY,98357,CLALLAM,N,Y,48.388353,-124.656711,12/12/13
‭10‬,WA,MICA LANDFILL,‭1000830‬,WAD980511661,"T24N R44E S11,14 ",MICA,99023,SPOKANE,N,N,47.579169,-117.2111,06/10/86
